a_year,a_ref,a_District,a_type,a_veh,a_cas,a_wkday,a_day,a_month,a_hour,a_min,a_gd1,a_gd2,a_ctype,a_speed,a_jdet,a_jcont,a_pedhum,a_pedphys,a_light,a_weat,a_roadsc,a_speccs,a_chaz,a_scene
2017,4834,BELC,3,2,3,TUE,24,10,8,30,329393,368924,13,30, , , , , , , , , , 
2017,4835,ANTN,3,2,3,WED,18,10,19,20,331475,383819,13,30, , , , , , , , , , 
2017,4836,ANTN,3,1,1,TUE,24,10,15,59,307663,390331,13,30, , , , , , , , , , 
2017,4837,ARBC,2,2,4,TUE,24,10,18,8,296662,339702,13,60,12,7,1,1,4,2,2,1,1,1
2017,4838,NEMD,3,1,2,TUE,24,10,18,20,330521,339067,13,30, , , , , , , , , , 
2017,4839,NEMD,3,1,1,TUE,24,10,18,30,345659,341974,13,60, , , , , , , , , , 
2017,4840,DCST,3,2,2,TUE,24,10,19,10,243508,416608,13,30, , , , , , , , , , 
2017,4841,DCST,2,1,1,TUE,24,10,19,23,245057,416125,13,30,12,7,1,1,4,5,2,1,1,1
2017,4842,BELC,3,1,1,TUE,24,10,19,44,334415,379629,14,70, , , , , , , , , , 
2017,4843,FERO,1,2,3,TUE,24,10,19,50,238701,341221,13,60,12,7,1,1,6,2,2,1,1,1
2017,4844,DCST,3,2,1,TUE,24,10,23,5,233944,396227,13,30, , , , , , , , , , 
2017,4845,BELC,3,1,1,WED,25,10,0,45,332958,375347,13,30, , , , , , , , , , 
2017,4846,ARND,3,2,1,WED,25,10,6,28,350429,381511,1,30, , , , , , , , , , 
2017,4847,ANTN,2,2,4,WED,25,10,9,29,301841,389565,13,60,1,1,1,1,2,1,2,1,1,1
2017,4848,DCST,3,2,1,TUE,24,10,10,0,242889,421108,13,30, , , , , , , , , , 
2017,4849,NEMD,3,1,1,WED,25,10,9,35,290119,327648,13,60, , , , , , , , , , 
2017,4850,ARBC,3,2,2,WED,25,10,10,21,303837,346987,13,60, , , , , , , , , , 
2017,4851,ARND,3,2,2,WED,25,10,9,0,350036,379986,11,30, , , , , , , , , , 
2017,4852,LISC,3,2,1,WED,25,10,11,10,326144,364114,13,30, , , , , , , , , , 
2017,4853,ARND,3,2,2,WED,25,10,11,31,347774,377118,13,60, , , , , , , , , , 
2017,4854,FERO,2,2,1,WED,25,10,11,50,223887,330356,13,60,1,1,1,1,2,1,1,1,1,1
2017,4855,ARBC,3,2,1,WED,25,10,12,50,307311,358210,13,30, , , , , , , , , , 
2017,4856,ARBC,3,2,1,WED,25,10,13,25,287653,345449,1,30, , , , , , , , , , 
2017,4857,MIDU,3,2,1,WED,25,10,14,10,289714,390568,13,30, , , , , , , , , , 
2017,4858,MEAN,2,2,2,WED,25,10,15,7,339639,402504,13,40,12,4,1,1,1,1,1,1,1,1
2017,4859,FERO,3,3,2,WED,25,10,17,4,245799,371515,13,40, , , , , , , , , , 
2017,4860,FERO,3,2,2,WED,25,10,18,10,234503,350275,13,60, , , , , , , , , , 
2017,4861,ARBC,3,4,2,WED,25,10,19,30,308657,357033,13,30, , , , , , , , , , 
2017,4862,DCST,3,2,3,WED,25,10,22,0,247219,419119,11,50, , , , , , , , , , 
2017,4863,MEAN,3,1,1,WED,25,10,11,30,296761,407290,13,60, , , , , , , , , , 
2017,4864,CCGL,3,2,1,THU,26,10,8,55,285221,432305,13,30, , , , , , , , , , 
2017,4865,BELC,3,2,1,THU,26,10,10,55,336675,374175,13,30, , , , , , , , , , 
2017,4866,NEMD,3,2,2,THU,26,10,11,10,291166,315088,13,30, , , , , , , , , , 
2017,4867,MIDU,3,2,1,MON,16,10,15,0,276031,366483,13,60, , , , , , , , , , 
2017,4868,ARBC,2,2,2,WED,25,10,15,59,301082,353807,13,30,12,7,1,12,1,1,1,1,1,2
2017,4869,BELC,3,3,2,THU,26,10,14,50,335842,374773,11,50, , , , , , , , , , 
2017,4870,BELC,3,2,2,THU,26,10,15,30,338680,373648,13,30, , , , , , , , , , 
2017,4871,ARND,3,2,1,THU,26,10,15,49,339749,379333,13,40, , , , , , , , , , 
2017,4872,MIDU,3,1,1,THU,26,10,15,55,278725,382922,13,60, , , , , , , , , , 
2017,4873,NEMD,3,2,6,THU,26,10,16,34,336102,320178,13,60, , , , , , , , , , 
2017,4874,MIDU,3,2,1,THU,26,10,16,38,276708,390685,13,60, , , , , , , , , , 
2017,4875,NEMD,3,2,1,THU,26,10,17,0,310536,322487,11,70, , , , , , , , , , 
2017,4876,DCST,2,2,1,THU,26,10,17,8,239054,404183,13,40,1,1,1,1,2,8,1,1,1,1
2017,4877,ANTN,3,2,1,THU,26,10,17,28,332289,383121,13,30, , , , , , , , , , 
2017,4878,BELC,3,2,1,THU,26,10,12,0,333369,375884,13,30, , , , , , , , , , 
2017,4879,MEAN,3,2,1,THU,26,10,19,36,312283,412277,13,60, , , , , , , , , , 
2017,4880,LISC,3,2,1,THU,26,10,20,18,325643,365405,13,30, , , , , , , , , , 
2017,4881,ANTN,2,1,1,THU,26,10,21,0,314656,387473,13,30,1,1,1,1,4,1,1,1,1,1
2017,4882,ANTN,3,2,1,THU,26,10,20,30,332009,382003,2,30, , , , , , , , , , 
2017,4883,DCST,1,2,3,THU,26,10,23,10,233176,393631,13,60,1,1,1,1,6,1,1,1,1,1
2017,4884,ANTN,2,2,1,THU,26,10,23,25,334780,380502,13,30,12,3,1,11,4,1,1,1,1,1
2017,4885,NEMD,3,2,1,FRI,27,10,7,2,322243,314891,13,60, , , , , , , , , , 
2017,4886,ANTN,3,2,1,FRI,27,10,8,56,315488,388102,13,40, , , , , , , , , , 
2017,4887,MIDU,3,2,1,FRI,27,10,9,16,285396,400785,13,40, , , , , , , , , , 
2017,4888,ARBC,3,2,1,FRI,27,10,9,25,303988,356917,13,40, , , , , , , , , , 
2017,4889,ANTN,3,2,1,FRI,27,10,8,45,316081,386936,13,30, , , , , , , , , , 
2017,4890,ARND,3,3,1,FRI,27,10,10,6,348552,380637,11,40, , , , , , , , , , 
2017,4891,BELC,3,2,2,FRI,27,10,10,25,338687,373941,13,30, , , , , , , , , , 
2017,4892,LISC,2,1,1,FRI,27,10,7,50,336641,368839,13,30,6,7,1,11,7,10,10,1,1,2
2017,4893,ANTN,3,2,1,FRI,27,10,13,33,330953,386018,11,70, , , , , , , , , , 
2017,4894,BELC,3,2,2,FRI,27,10,13,45,332454,371875,13,30, , , , , , , , , , 
2017,4895,BELC,3,2,3,FRI,27,10,13,45,328983,369544,13,30, , , , , , , , , , 
2017,4896,BELC,3,2,1,FRI,27,10,10,10,333937,373579,13,30, , , , , , , , , , 
2017,4897,BELC,3,2,2,FRI,27,10,14,5,333260,373181,13,30, , , , , , , , , , 
2017,4898,BELC,3,2,1,THU,26,10,10,0,332839,372429,13,30, , , , , , , , , , 
2017,4899,LISC,3,2,3,FRI,27,10,14,57,326642,363961,13,30, , , , , , , , , , 
2017,4900,BELC,3,1,1,FRI,27,10,15,11,333436,375988,13,30, , , , , , , , , , 
2017,4901,MIDU,3,2,1,FRI,27,10,15,45,287300,361700,13,30, , , , , , , , , , 
2017,4902,MIDU,3,2,2,FRI,27,10,15,40,281064,361631,13,30, , , , , , , , , , 
2017,4903,MEAN,3,1,1,FRI,27,10,16,11,341284,387608,13,30, , , , , , , , , , 
2017,4904,BELC,3,2,1,FRI,27,10,14,45,338387,372996,11,40, , , , , , , , , , 
2017,4905,MIDU,3,2,1,FRI,27,10,16,47,259351,359560,13,60, , , , , , , , , , 
2017,4906,MIDU,3,2,2,FRI,27,10,16,40,283642,381235,13,60, , , , , , , , , , 
2017,4907,BELC,3,3,3,FRI,27,10,16,49,333424,368522,13,40, , , , , , , , , , 
2017,4908,DCST,3,2,2,FRI,27,10,16,50,233974,393350,13,30, , , , , , , , , , 
2017,4909,BELC,3,2,4,FRI,27,10,16,20,339938,373990,13,30, , , , , , , , , , 
2017,4910,NEMD,3,3,1,FRI,27,10,17,6,311257,329903,13,60, , , , , , , , , , 
2017,4911,BELC,3,2,1,FRI,27,10,17,30,332914,378628,13,30, , , , , , , , , , 
2017,4912,ANTN,3,4,1,FRI,27,10,18,3,331979,382025,13,30, , , , , , , , , , 
2017,4913,ARND,3,2,1,FRI,27,10,18,30,342691,364451,13,60, , , , , , , , , , 
2017,4914,ARBC,3,2,1,FRI,27,10,18,30,301545,354215,13,30, , , , , , , , , , 
2017,4915,NEMD,2,1,1,FRI,27,10,18,40,308468,325955,13,30,6,3,1,11,4,1,1,1,1,1
2017,4916,NEMD,3,1,1,FRI,27,10,19,20,344776,336511,13,60, , , , , , , , , , 
2017,4917,MIDU,3,1,1,FRI,27,10,20,31,285676,383324,13,30, , , , , , , , , , 
2017,4918,ARBC,1,1,5,SAT,28,10,0,37,326019,349721,13,40,1,1,1,1,4,1,1,1,1,1
2017,4919,BELC,3,1,1,SAT,28,10,2,15,334705,371696,13,30, , , , , , , , , , 
2017,4920,ANTN,3,1,3,SAT,28,10,7,19,306473,394335,13,60, , , , , , , , , , 
2017,4921,CCGL,2,1,1,SAT,28,10,11,28,284207,432462,13,30,12,7,1,1,1,1,1,1,1,1
2017,4922,BELC,3,2,3,SAT,28,10,12,0,333432,373251,13,30, , , , , , , , , , 
2017,4923,DCST,3,2,1,SAT,28,10,12,21,243585,416956,13,30, , , , , , , , , , 
2017,4924,BELC,3,2,1,SAT,28,10,14,20,333840,373943,13,30, , , , , , , , , , 
2017,4925,DCST,3,2,1,SAT,28,10,15,16,246996,414576,13,40, , , , , , , , , , 
2017,4926,ANTN,3,1,1,SAT,28,10,16,20,331458,382523,13,30, , , , , , , , , , 
2017,4927,MEAN,2,1,1,SAT,28,10,16,35,332638,415286,13,60,1,1,1,1,2,4,1,1,1,1
2017,4928,ARBC,2,1,1,SAT,28,10,17,15,311695,346184,13,30,1,1,1,1,4,10,1,1,1,2
2017,4929,LISC,3,2,1,SAT,28,10,17,0,326143,362724,11,30, , , , , , , , , , 
2017,4930,ARBC,3,2,1,SUN,29,10,0,30,288513,345800,1,30, , , , , , , , , , 
2017,4931,NEMD,3,1,1,SUN,29,10,0,54,302499,313335,13,60, , , , , , , , , , 
2017,4932,BELC,3,2,1,SUN,29,10,3,5,331976,374127,13,30, , , , , , , , , , 
2017,4933,ARBC,3,2,3,SUN,29,10,9,59,287884,330801,13,60, , , , , , , , , , 
2017,4934,ANTN,3,1,1,SUN,29,10,10,10,302285,393583,13,60, , , , , , , , , , 
2017,4935,NEMD,3,2,1,SUN,29,10,12,25,357647,348192,13,60, , , , , , , , , , 
2017,4936,BELC,3,3,3,SUN,29,10,12,28,334323,375485,12,50, , , , , , , , , , 
2017,4937,BELC,3,2,1,SAT,28,10,16,40,332211,375103,13,30, , , , , , , , , , 
2017,4938,ARBC,2,1,1,SUN,29,10,13,40,303526,355191,13,60,1,1,1,1,2,10,1,1,1,1
2017,4939,CCGL,3,3,2,SUN,29,10,13,50,284175,424742,13,60, , , , , , , , , , 
2017,4940,ARBC,3,2,1,SUN,29,10,13,40,306664,348454,13,30, , , , , , , , , , 
2017,4941,DCST,3,1,1,SUN,29,10,13,55,233531,381836,13,60, , , , , , , , , , 
2017,4942,LISC,3,2,4,SUN,29,10,13,57,341633,373965,13,40, , , , , , , , , , 
2017,4943,BELC,2,2,1,SUN,29,10,14,6,326829,373816,13,30,1,1,1,1,2,10,1,1,1,1
2017,4944,LISC,3,2,3,SUN,29,10,14,10,325729,365362,13,30, , , , , , , , , , 
2017,4945,DCST,3,1,1,SUN,29,10,1,0,243401,416856,13,30, , , , , , , , , , 
2017,4946,ARBC,3,2,1,SUN,29,10,17,0,311868,346161,13,30, , , , , , , , , , 
2017,4947,ARND,2,3,4,SUN,29,10,17,15,348893,372940,13,40,1,1,1,1,4,1,1,1,1,1
2017,4948,BELC,3,2,2,SUN,29,10,15,30,334074,374423,13,20, , , , , , , , , , 
2017,4949,NEMD,3,1,2,SUN,29,10,20,20,321294,327553,13,60, , , , , , , , , , 
2017,4950,ANTN,2,2,1,SUN,29,10,20,30,306531,392297,13,60,6,4,1,1,6,1,1,1,1,1
2017,4951,FERO,3,1,1,MON,30,10,23,48,224342,355498,13,60, , , , , , , , , , 
2017,4952,FERO,3,2,1,MON,30,10,10,15,235111,362776,13,30, , , , , , , , , , 
2017,4953,FERO,3,2,3,MON,30,10,10,56,231718,346935,13,60, , , , , , , , , , 
2017,4954,FERO,3,2,1,MON,30,10,11,59,212702,350899,13,60, , , , , , , , , , 
2017,4955,ARND,3,2,1,MON,30,10,13,25,350495,379298,13,30, , , , , , , , , , 
2017,4956,BELC,3,1,1,MON,30,10,13,32,334143,377423,13,30, , , , , , , , , , 
2017,4957,CCGL,2,2,4,MON,30,10,18,5,276374,435284,13,60,1,1,1,1,6,1,2,1,1,1
2017,4958,BELC,3,3,1,MON,30,10,18,27,335878,373504,13,30, , , , , , , , , , 
2017,4959,MIDU,2,3,3,MON,30,10,18,30,286101,366551,13,60,1,1,1,1,3,1,1,1,1,1
2017,4960,BELC,3,3,4,MON,30,10,18,40,327752,369312,13,30, , , , , , , , , , 
2017,4961,BELC,3,1,1,MON,30,10,18,46,328942,369574,11,60, , , , , , , , , , 
2017,4962,CCGL,3,1,1,MON,30,10,19,13,272037,417358,13,30, , , , , , , , , , 
2017,4963,CCGL,3,2,1,MON,30,10,17,20,285852,431563,11,60, , , , , , , , , , 
2017,4964,BELC,3,2,1,MON,30,10,19,40,336120,374168,13,30, , , , , , , , , , 
2017,4965,BELC,3,2,1,MON,30,10,15,20,331770,371814,13,30, , , , , , , , , , 
2017,4966,ANTN,1,1,1,TUE,31,10,1,18,305681,393464,13,60,1,1,1,1,6,2,2,1,1,1
2017,4967,MIDU,3,1,1,TUE,31,10,5,43,286647,362579,13,60, , , , , , , , , , 
2017,4968,ARND,3,3,1,TUE,31,10,8,25,354586,380786,13,60, , , , , , , , , , 
2017,4969,NEMD,3,2,1,TUE,31,10,8,30,314255,319046,13,30, , , , , , , , , , 
2017,4970,LISC,2,2,2,TUE,31,10,12,40,321378,373664,13,60,12,4,1,1,3,1,2,1,1,1
2017,4971,MIDU,3,3,1,TUE,31,10,13,21,277442,360542,13,40, , , , , , , , , , 
2017,4972,ANTN,3,2,1,MON,30,10,18,30,332848,384860,13,30, , , , , , , , , , 
2017,4973,NEMD,3,2,1,TUE,31,10,13,40,312938,319126,13,60, , , , , , , , , , 
2017,4974,ANTN,3,2,1,TUE,31,10,14,40,334667,382404,13,30, , , , , , , , , , 
2017,4975,MEAN,3,3,2,TUE,31,10,15,25,308821,399540,13,60, , , , , , , , , , 
2017,4976,ARBC,3,2,1,TUE,31,10,16,56,301204,354100,13,30, , , , , , , , , , 
2017,4977,BELC,3,3,1,TUE,31,10,17,30,331184,374300,13,30, , , , , , , , , , 
2017,4978,ANTN,3,1,1,TUE,31,10,17,45,332064,382101,13,30, , , , , , , , , , 
2017,4979,BELC,3,1,1,TUE,31,10,18,15,328789,370705,13,30, , , , , , , , , , 
2017,4980,FERO,3,1,1,TUE,31,10,21,30,243520,370675,13,60, , , , , , , , , , 
2017,4981,NEMD,3,1,1,TUE,31,10,22,40,317316,327706,13,30, , , , , , , , , , 
2017,4982,LISC,2,2,1,TUE,31,10,22,53,341624,374052,11,30,8,3,1,11,4,1,1,1,1,1
2017,4983,NEMD,3,2,3,WED,1,11,5,25,316267,318347,13,30, , , , , , , , , , 
2017,4984,NEMD,3,2,2,WED,1,11,7,50,349547,348957,13,60, , , , , , , , , , 
2017,4985,FERO,3,2,1,WED,1,11,8,24,244540,372052,13,30, , , , , , , , , , 
2017,4986,NEMD,3,2,2,WED,1,11,9,23,318726,319555,13,30, , , , , , , , , , 
2017,4987,ARBC,3,3,3,WED,1,11,10,7,305926,358932,13,50, , , , , , , , , , 
2017,4988,ARBC,3,2,1,WED,1,11,11,0,303822,357739,13,60, , , , , , , , , , 
2017,4989,BELC,3,1,1,WED,1,11,12,54,330765,369739,13,30, , , , , , , , , , 
2017,4990,LISC,3,2,1,WED,1,11,13,41,326998,364161,11,30, , , , , , , , , , 
2017,4991,BELC,3,1,1,WED,1,11,14,1,334079,371794,13,30, , , , , , , , , , 
2017,4992,BELC,3,2,1,WED,1,11,15,26,334091,375199,14,30, , , , , , , , , , 
2017,4993,BELC,3,1,1,WED,1,11,16,55,335806,373271,2,30, , , , , , , , , , 
2017,4994,BELC,3,2,1,WED,1,11,14,30,332476,373803,13,30, , , , , , , , , , 
2017,4995,ARND,3,2,1,WED,1,11,18,47,351349,380400,11,30, , , , , , , , , , 
2017,4996,ARND,3,3,1,WED,1,11,19,15,339714,379046,13,30, , , , , , , , , , 
2017,4997,ARBC,3,2,2,THU,2,11,8,0,306708,360492,13,40, , , , , , , , , , 
2017,4998,ANTN,3,1,1,THU,2,11,10,50,314897,386604,2,30, , , , , , , , , , 
2017,4999,NEMD,3,3,1,THU,2,11,13,0,293283,316231,13,60, , , , , , , , , , 
2017,5000,DCST,3,2,2,THU,2,11,18,5,243589,416978,13,30, , , , , , , , , , 
2017,5001,FERO,3,2,2,THU,2,11,18,20,245391,372681,13,30, , , , , , , , , , 
2017,5002,DCST,3,3,1,THU,2,11,18,36,233955,396364,13,30, , , , , , , , , , 
2017,5003,MIDU,3,1,1,THU,2,11,18,45,292127,379519,13,60, , , , , , , , , , 
2017,5004,BELC,3,2,1,THU,2,11,21,16,338180,376580,11,30, , , , , , , , , , 
2017,5005,ANTN,3,3,6,FRI,3,11,8,47,315608,392185,13,60, , , , , , , , , , 
2017,5006,LISC,3,2,1,FRI,3,11,9,18,339651,368962,13,60, , , , , , , , , , 
2017,5007,BELC,3,2,1,FRI,3,11,11,0,331565,370832,13,30, , , , , , , , , , 
2017,5008,ARBC,3,2,1,FRI,3,11,13,1,311765,346921,13,60, , , , , , , , , , 
2017,5009,NEMD,3,2,1,FRI,3,11,13,40,307666,328224,13,30, , , , , , , , , , 
2017,5010,NEMD,2,1,1,FRI,3,11,15,23,307065,327497,11,70,1,1,1,1,1,1,1,1,1,1
2017,5011,CCGL,3,2,2,FRI,3,11,17,20,288769,434403,13,60, , , , , , , , , , 
2017,5012,MEAN,3,2,2,FRI,3,11,18,22,313382,408357,13,60, , , , , , , , , , 
2017,5013,LISC,3,1,1,FRI,3,11,19,55,338680,370433,13,60, , , , , , , , , , 
2017,5014,BELC,3,2,1,FRI,3,11,19,0,337190,374062,13,30, , , , , , , , , , 
2017,5015,CCGL,3,2,4,FRI,3,11,21,25,293778,440855,13,30, , , , , , , , , , 
2017,5016,MIDU,3,1,2,FRI,3,11,21,46,287784,391112,13,60, , , , , , , , , , 
2017,5017,MEAN,3,1,1,FRI,3,11,21,53,304856,409477,13,60, , , , , , , , , , 
2017,5018,ANTN,3,1,1,FRI,3,11,23,53,326201,389260,13,30, , , , , , , , , , 
2017,5019,ANTN,3,3,5,SAT,4,11,8,56,333106,382056,13,40, , , , , , , , , , 
2017,5020,ARND,3,3,1,SAT,4,11,9,40,350069,381008,13,30, , , , , , , , , , 
2017,5021,NEMD,3,2,1,SAT,4,11,10,30,314308,318427,13,30, , , , , , , , , , 
2017,5022,MIDU,3,2,1,SAT,4,11,11,25,281043,378442,13,30, , , , , , , , , , 
2017,5023,LISC,3,2,2,SAT,4,11,13,0,315899,361265,13,30, , , , , , , , , , 
2017,5024,FERO,3,2,1,SAT,4,11,13,24,235845,363711,13,40, , , , , , , , , , 
2017,5025,MEAN,3,2,2,SAT,4,11,14,4,311472,404231,13,30, , , , , , , , , , 
2017,5026,ARBC,3,2,1,SAT,4,11,14,30,301925,355125,13,60, , , , , , , , , , 
2017,5027,DCST,3,2,2,SAT,4,11,15,30,244327,416627,13,30, , , , , , , , , , 
2017,5028,BELC,3,2,1,SAT,4,11,17,45,332014,374890,13,30, , , , , , , , , , 
2017,5029,BELC,3,2,1,SAT,4,11,18,30,333336,373894,13,30, , , , , , , , , , 
2017,5030,MIDU,2,1,1,SAT,4,11,18,45,285883,359052,13,60,1,1,1,1,6,1,1,1,1,1
2017,5031,ANTN,3,2,4,SAT,4,11,18,30,333952,381034,13,30, , , , , , , , , , 
2017,5032,ARBC,3,1,2,SAT,4,11,22,0,300262,352568,13,30, , , , , , , , , , 
2017,5033,BELC,2,1,1,SAT,4,11,22,20,332617,374247,13,30,12,3,1,11,4,10,1,1,1,1
2017,5034,ARND,3,1,1,SUN,5,11,0,10,343862,381167,11,50, , , , , , , , , , 
2017,5035,ARBC,3,3,1,SUN,5,11,0,20,312651,346092,13,30, , , , , , , , , , 
2017,5036,BELC,3,2,1,SUN,5,11,3,30,333804,374760,13,30, , , , , , , , , , 
2017,5037,ANTN,3,2,1,SUN,5,11,9,30,335449,382304,1,30, , , , , , , , , , 
2017,5038,NEMD,3,2,1,SUN,5,11,9,53,304475,328525,13,30, , , , , , , , , , 
2017,5039,NEMD,3,3,2,SUN,5,11,11,5,346026,336196,13,60, , , , , , , , , , 
2017,5040,ANTN,3,2,1,SUN,5,11,12,35,334306,385143,13,40, , , , , , , , , , 
2017,5041,DCST,3,2,1,SUN,5,11,14,2,246098,416500,11,60, , , , , , , , , , 
2017,5042,BELC,3,2,1,SUN,5,11,14,9,336117,373527,13,30, , , , , , , , , , 
2017,5043,NEMD,2,2,7,SUN,5,11,14,11,350518,352734,13,60,6,4,1,1,2,1,2,1,1,1
2017,5044,FERO,3,1,1,SUN,5,11,20,25,242996,348869,13,60, , , , , , , , , , 
2017,5045,ARBC,3,1,1,MON,6,11,5,52,306881,356973,13,40, , , , , , , , , , 
2017,5046,BELC,3,2,1,MON,6,11,6,18,332150,376727,1,30, , , , , , , , , , 
2017,5047,MIDU,3,1,1,MON,6,11,7,20,283204,358681,13,60, , , , , , , , , , 
2017,5048,ARBC,2,1,1,MON,6,11,8,31,312334,345306,13,30,12,7,1,1,2,1,1,1,1,1
2017,5049,DCST,3,2,1,MON,6,11,10,5,243877,419966,13,30, , , , , , , , , , 
2017,5050,DCST,3,2,3,MON,6,11,10,5,246843,414567,13,60, , , , , , , , , , 
2017,5051,LISC,3,2,1,MON,6,11,10,45,322877,372350,13,60, , , , , , , , , , 
2017,5052,ANTN,3,2,1,MON,6,11,11,35,304957,389580,13,60, , , , , , , , , , 
2017,5053,BELC,3,2,1,MON,6,11,13,0,333335,375220,13,30, , , , , , , , , , 
2017,5054,ANTN,3,2,1,MON,6,11,13,5,332775,384961,13,40, , , , , , , , , , 
2017,5055,ARBC,3,2,1,MON,6,11,13,15,294638,344549,13,30, , , , , , , , , , 
2017,5056,MEAN,2,1,2,MON,6,11,13,48,303731,393968,13,60,1,1,1,1,3,1,1,1,1,1
2017,5057,NEMD,3,1,1,MON,6,11,14,45,348659,344609,13,30, , , , , , , , , , 
2017,5058,DCST,2,4,5,MON,6,11,14,53,234989,390438,13,60,9,7,1,1,1,2,2,1,1,1
2017,5059,MEAN,3,2,1,MON,6,11,16,41,310890,400813,13,30, , , , , , , , , , 
2017,5060,ARND,3,2,1,MON,6,11,17,46,351510,371802,13,60, , , , , , , , , , 
2017,5061,LISC,3,2,1,MON,6,11,18,8,341426,373182,13,30, , , , , , , , , , 
2017,5062,MIDU,3,2,1,MON,6,11,18,50,292610,393202,13,30, , , , , , , , , , 
2017,5063,NEMD,3,2,2,MON,6,11,18,50,308084,327622,13,30, , , , , , , , , , 
2017,5064,LISC,3,2,1,MON,6,11,17,30,327820,366265,13,60, , , , , , , , , , 
2017,5065,FERO,3,1,1,MON,6,11,23,5,224159,355867,13,60, , , , , , , , , , 
2017,5066,CCGL,3,2,1,TUE,7,11,8,40,307753,435987,13,60, , , , , , , , , , 
2017,5067,BELC,3,2,1,TUE,7,11,10,14,334538,373914,13,30, , , , , , , , , , 
2017,5068,ARND,3,1,1,TUE,7,11,11,30,349585,380298,13,30, , , , , , , , , , 
2017,5069,ARND,3,2,2,TUE,7,11,12,53,347883,373904,11,30, , , , , , , , , , 
2017,5070,CCGL,3,2,1,TUE,7,11,14,15,285572,439689,13,40, , , , , , , , , , 
2017,5071,MIDU,3,2,1,TUE,7,11,16,5,278522,353245,13,60, , , , , , , , , , 
2017,5072,BELC,3,2,1,TUE,7,11,16,45,332263,369518,13,50, , , , , , , , , , 
2017,5073,BELC,3,2,2,TUE,7,11,19,40,331892,373508,13,30, , , , , , , , , , 
2017,5074,ARBC,1,1,1,WED,8,11,0,22,298116,356730,13,60,12,7,1,1,6,1,1,1,1,1
2017,5075,LISC,3,1,1,WED,8,11,6,12,321378,373852,13,60, , , , , , , , , , 
2017,5076,MEAN,1,2,2,WED,8,11,7,0,303829,394020,13,60,1,1,1,1,6,9,4,1,1,1
2017,5077,FERO,3,5,3,WED,8,11,8,41,250999,364911,13,60, , , , , , , , , , 
2017,5078,ANTN,3,2,1,WED,8,11,8,40,302853,389523,13,60, , , , , , , , , , 
2017,5079,BELC,3,2,1,WED,8,11,8,20,330830,377250,13,30, , , , , , , , , , 
2017,5080,MEAN,3,2,1,WED,8,11,10,15,306436,404340,13,60, , , , , , , , , , 
2017,5081,MEAN,3,2,1,WED,8,11,10,57,311747,402102,13,30, , , , , , , , , , 
2017,5082,ANTN,3,2,1,WED,8,11,9,15,336570,383602,13,30, , , , , , , , , , 
2017,5083,MEAN,3,2,1,WED,8,11,14,7,340026,402695,13,30, , , , , , , , , , 
2017,5084,MEAN,3,2,1,WED,8,11,14,10,337877,384857,13,40, , , , , , , , , , 
2017,5085,BELC,3,2,1,WED,8,11,16,45,332085,372956,13,30, , , , , , , , , , 
2017,5086,LISC,3,2,1,WED,8,11,16,30,325553,364044,13,30, , , , , , , , , , 
2017,5087,BELC,3,2,1,WED,8,11,17,31,334538,373914,13,30, , , , , , , , , , 
2017,5088,BELC,3,2,1,TUE,7,11,19,45,331929,373545,13,30, , , , , , , , , , 
2017,5089,FERO,3,2,2,WED,8,11,18,0,243698,373931,13,30, , , , , , , , , , 
2017,5090,ANTN,3,2,1,WED,8,11,18,10,332850,384860,13,30, , , , , , , , , , 
2017,5091,MEAN,3,1,1,WED,8,11,18,30,310991,403897,13,30, , , , , , , , , , 
2017,5092,ARND,3,1,2,WED,8,11,19,10,360454,367764,13,60, , , , , , , , , , 
2017,5093,CCGL,3,1,2,WED,8,11,19,30,294313,426792,13,60, , , , , , , , , , 
2017,5094,BELC,3,2,2,WED,8,11,19,30,336089,374820,11,50, , , , , , , , , , 
2017,5095,ARND,3,2,2,THU,9,11,7,10,348890,380813,11,40, , , , , , , , , , 
2017,5096,BELC,3,1,1,THU,9,11,7,45,336049,372040,13,30, , , , , , , , , , 
2017,5097,CCGL,3,2,1,THU,9,11,8,56,285559,439688,1,30, , , , , , , , , , 
2017,5098,FERO,3,2,1,THU,9,11,9,6,224901,342339,13,50, , , , , , , , , , 
2017,5099,NEMD,3,2,1,THU,9,11,9,30,295602,317594,13,60, , , , , , , , , , 
2017,5100,LISC,3,3,3,THU,9,11,11,25,327597,366681,13,40, , , , , , , , , , 
2017,5101,MIDU,2,2,3,THU,9,11,11,48,270742,368951,13,60,1,1,1,1,2,1,9,1,1,1
2017,5102,ARBC,3,2,1,THU,9,11,12,14,309369,347380,13,60, , , , , , , , , , 
2017,5103,BELC,3,2,2,THU,9,11,13,0,335717,375962,13,30, , , , , , , , , , 
2017,5104,ANTN,3,2,1,THU,9,11,8,55,333763,381918,13,30, , , , , , , , , , 
2017,5105,NEMD,3,2,1,THU,9,11,16,19,295572,317620,13,60, , , , , , , , , , 
2017,5106,ANTN,3,2,1,THU,9,11,16,40,322908,391817,13,60, , , , , , , , , , 
2017,5107,BELC,3,2,2,THU,9,11,16,15,338093,372529,11,30, , , , , , , , , , 
2017,5108,FERO,3,1,1,THU,9,11,17,58,253233,362439,13,60, , , , , , , , , , 
2017,5109,BELC,3,2,1,THU,9,11,18,9,334112,379938,12,70, , , , , , , , , , 
